user_id,age,education,location,event_index,title,company,industry,start_date,end_date,salary_min,salary_max,skills,tenure_months,remote_flag
user_0045,50,master,Bangalore,0,intern,company_62,IT,2016-07-11,2019-08-25,35549,47398,"[""excel"", ""communication"", ""python"", ""kubernetes""]",38,1
user_0045,50,master,Bangalore,1,junior engineer,company_13,Manufacturing,2017-06-23,2018-07-18,43488,57985,"[""git"", ""testing"", ""python"", ""c++""]",13,1
user_0046,29,highschool,Delhi,0,intern,company_72,Manufacturing,2019-11-18,2023-09-28,15111,20149,"[""communication"", ""excel"", ""python"", ""docker""]",47,1
user_0046,29,highschool,Delhi,1,junior engineer,company_58,EdTech,2020-11-25,2024-09-05,29719,39626,"[""testing"", ""python""]",46,1
user_0047,42,bachelor,Mumbai,0,engineer,company_76,IT,2015-11-07,2019-02-19,50456,67275,"[""git"", ""testing"", ""linux"", ""react"", ""statistics"", ""docker""]",40,1
user_0047,42,bachelor,Mumbai,1,senior engineer,company_48,Retail,2016-09-23,2020-06-04,63743,84991,"[""communication"", ""testing"", ""aws"", ""python"", ""kubernetes"", ""nlp"", ""machine learning"", ""design"", ""docker""]",45,0
user_0048,33,bachelor,Pune,0,analyst,company_41,Manufacturing,2016-03-18,2019-12-28,109623,146164,"[""excel"", ""machine learning"", ""sql"", ""tableau""]",46,0
user_0048,33,bachelor,Pune,1,product manager,company_4,Finance,2017-03-18,2018-05-12,131576,175435,"[""communication"", ""project management"", ""excel"", ""marketing"", ""machine learning"", ""design""]",14,1
user_0048,33,bachelor,Pune,2,senior product manager,company_47,EdTech,2018-02-12,2021-05-27,146456,195274,"[""communication"", ""linux"", ""project management"", ""prompting"", ""python"", ""design""]",40,0
user_0048,33,bachelor,Pune,3,senior product manager,company_45,IT,2019-03-25,2020-10-15,148468,197958,"[""communication"", ""design"", ""cloud"", ""project management""]",19,1
user_0048,33,bachelor,Pune,4,senior data scientist,company_73,Healthcare,2020-04-23,2022-01-13,172294,229725,"[""git"", ""deep learning"", ""sql"", ""prompting"", ""python"", ""nlp"", ""statistics""]",21,1
user_0049,25,bachelor,Delhi,0,associate,company_17,Finance,2018-04-21,2021-06-04,89604,119472,"[""excel"", ""communication""]",38,0
user_0049,25,bachelor,Delhi,1,lead engineer,company_48,Manufacturing,2019-06-23,2022-01-08,81917,109222,"[""communication"", ""powerbi"", ""testing"", ""project management"", ""cloud"", ""python"", ""design""]",31,1
user_0049,25,bachelor,Delhi,2,associate,company_55,Finance,2020-03-17,2021-02-10,94959,126613,"[""excel"", ""communication""]",11,1
user_0049,25,bachelor,Delhi,3,analyst,company_21,Manufacturing,2021-07-01,2023-06-21,106679,142239,"[""communication"", ""excel"", ""sql"", ""python"", ""data visualization"", ""tableau""]",24,1
user_0050,50,bachelor,Delhi,0,associate,company_40,Retail,2016-03-12,2018-01-31,89576,119434,"[""communication"", ""probability"", ""excel""]",23,0
user_0050,50,bachelor,Delhi,1,analyst,company_44,IT,2016-12-02,2017-11-27,101715,135620,"[""excel"", ""data visualization"", ""tableau""]",12,1
user_0050,50,bachelor,Delhi,2,analyst,company_19,IT,2017-11-30,2019-07-23,107348,143131,"[""excel"", ""sql"", ""probability"", ""data visualization"", ""tableau""]",20,0
user_0051,34,bachelor,Chennai,0,analyst,company_55,Healthcare,2018-09-10,2021-06-26,104903,139870,"[""sql"", ""tableau""]",34,0
user_0051,34,bachelor,Chennai,1,senior analyst,company_67,EdTech,2019-09-05,2020-07-31,118858,158478,"[""sql"", ""data visualization""]",11,0
user_0051,34,bachelor,Chennai,2,senior analyst,company_73,Manufacturing,2020-09-04,2021-06-01,118728,158305,"[""excel"", ""sql"", ""react"", ""sales"", ""teamwork"", ""powerbi"", ""docker"", ""data visualization""]",9,1
user_0052,25,master,Remote,0,intern,company_69,EdTech,2018-04-25,2018-10-22,31765,42354,"[""communication"", ""excel"", ""probability"", ""react"", ""python"", ""tableau""]",6,0
user_0052,25,master,Remote,1,junior engineer,company_31,IT,2019-05-26,2020-04-20,48939,65252,"[""git"", ""testing"", ""nodejs"", ""python"", ""tableau""]",11,0
user_0053,33,bachelor,Pune,0,associate,company_35,Retail,2018-12-29,2022-12-08,90789,121052,"[""communication"", ""excel"", ""kubernetes"", ""teamwork"", ""machine learning""]",48,0
user_0053,33,bachelor,Pune,1,lead engineer,company_66,Healthcare,2019-11-07,2022-07-24,78710,104947,"[""python"", ""project management""]",33,0
user_0054,38,bachelor,Chennai,0,intern,company_61,Healthcare,2018-06-15,2019-07-10,24067,32090,"[""communication"", ""python""]",13,1
user_0054,38,bachelor,Chennai,1,engineer,company_74,Healthcare,2019-07-18,2020-03-14,55852,74469,"[""git"", ""testing"", ""linux"", ""excel"", ""cloud"", ""prompting"", ""python"", ""docker""]",8,0
user_0054,38,bachelor,Chennai,2,senior engineer,company_40,Healthcare,2020-07-13,2021-04-09,63844,85125,"[""testing"", ""docker""]",9,0
user_0054,38,bachelor,Chennai,3,lead engineer,company_26,Retail,2021-03-21,2023-08-08,77658,103544,"[""communication"", ""linux"", ""python"", ""project management""]",29,0
user_0055,49,bachelor,Chennai,0,intern,company_12,IT,2016-11-17,2020-10-27,26247,34996,"[""communication"", ""excel"", ""sql"", ""cloud"", ""python"", ""teamwork"", ""tableau""]",48,0
user_0055,49,bachelor,Chennai,1,senior engineer,company_8,Manufacturing,2018-02-14,2020-07-03,67959,90613,"[""testing"", ""python"", ""docker"", ""project management""]",29,0
user_0055,49,bachelor,Chennai,2,lead engineer,company_14,Finance,2018-12-20,2021-02-07,80494,107325,"[""communication"", ""linux"", ""project management"", ""python"", ""design""]",26,0
user_0055,49,bachelor,Chennai,3,associate,company_12,Finance,2020-01-15,2022-03-05,94194,125592,"[""excel"", ""seo"", ""communication"", ""cloud""]",26,1
user_0056,26,master,Mumbai,0,intern,company_71,Finance,2019-01-27,2021-05-16,33742,44990,"[""communication"", ""design"", ""python"", ""excel""]",28,0
user_0056,26,master,Mumbai,1,junior engineer,company_11,EdTech,2020-04-07,2021-06-01,43190,57586,"[""git"", ""testing"", ""python"", ""data visualization""]",14,1
user_0056,26,master,Mumbai,2,senior engineer,company_6,Manufacturing,2020-12-28,2021-10-24,71315,95086,"[""testing"", ""python""]",10,0
user_0057,38,bachelor,Delhi,0,analyst,company_64,Manufacturing,2015-04-19,2018-01-03,104247,138997,"[""excel"", ""aws"", ""sql"", ""probability"", ""data visualization"", ""tableau""]",33,1
user_0057,38,bachelor,Delhi,1,senior analyst,company_70,Manufacturing,2016-04-05,2018-09-22,117223,156297,"[""git"", ""excel"", ""sql"", ""c++"", ""kubernetes"", ""powerbi"", ""data visualization"", ""tableau""]",30,1
user_0057,38,bachelor,Delhi,2,data scientist,company_30,Finance,2017-04-19,2019-03-10,158351,211135,"[""linux"", ""project management"", ""sql"", ""python"", ""statistics"", ""machine learning""]",23,0
user_0057,38,bachelor,Delhi,3,senior data scientist,company_23,Finance,2018-03-31,2020-02-19,177068,236091,"[""sales"", ""python"", ""statistics"", ""nlp""]",23,0
user_0057,38,bachelor,Delhi,4,devops engineer,company_78,Finance,2019-06-12,2021-09-29,191422,255230,"[""git"", ""linux"", ""excel"", ""aws"", ""sql"", ""c++"", ""kubernetes"", ""nlp"", ""docker""]",28,0
user_0058,20,bachelor,Pune,0,junior engineer,company_51,EdTech,2017-02-27,2018-07-22,38970,51961,"[""git"", ""testing"", ""python"", ""kubernetes""]",17,0
user_0058,20,bachelor,Pune,1,engineer,company_38,Finance,2018-01-08,2019-03-04,50022,66696,"[""git"", ""testing"", ""linux"", ""aws"", ""react"", ""python""]",14,0
user_0058,20,bachelor,Pune,2,senior engineer,company_41,Finance,2019-02-09,2021-08-27,69567,92756,"[""powerbi"", ""testing"", ""excel"", ""python"", ""kubernetes"", ""nlp"", ""design"", ""docker""]",31,0
user_0059,34,highschool,Chennai,0,intern,company_70,Manufacturing,2017-01-19,2018-01-14,13518,18024,"[""excel"", ""communication"", ""python"", ""kubernetes""]",12,0
user_0059,34,highschool,Chennai,1,engineer,company_49,Finance,2018-01-07,2020-10-23,41586,55448,"[""git"", ""testing"", ""linux"", ""marketing"", ""python"", ""machine learning""]",34,0
user_0059,34,highschool,Chennai,2,senior engineer,company_71,Retail,2019-04-11,2020-03-06,58982,78643,"[""testing"", ""nodejs"", ""deep learning"", ""python"", ""kubernetes"", ""design"", ""docker""]",11,1
user_0060,27,highschool,Hyderabad,0,intern,company_38,IT,2015-06-07,2015-12-04,19804,26406,"[""communication"", ""deep learning"", ""excel"", ""probability"", ""python"", ""machine learning""]",6,1
user_0060,27,highschool,Hyderabad,1,senior engineer,company_57,Manufacturing,2016-07-30,2019-02-15,60943,81258,"[""java"", ""testing"", ""sql"", ""cloud"", ""python"", ""kubernetes"", ""machine learning"", ""design"", ""docker""]",31,1
user_0060,27,highschool,Hyderabad,2,lead engineer,company_53,EdTech,2017-05-25,2020-11-05,68408,91210,"[""communication"", ""python""]",42,0
user_0060,27,highschool,Hyderabad,3,associate,company_5,EdTech,2018-08-06,2021-01-22,88704,118273,"[""communication"", ""aws"", ""excel"", ""react""]",30,0
user_0060,27,highschool,Hyderabad,4,analyst,company_77,Healthcare,2019-07-26,2022-05-11,97048,129398,"[""excel"", ""sql"", ""probability"", ""prompting"", ""teamwork"", ""data visualization"", ""tableau""]",34,1
user_0061,22,bachelor,Hyderabad,0,associate,company_13,Healthcare,2018-01-27,2018-07-26,96863,129151,"[""communication"", ""excel"", ""project management""]",6,1
user_0061,22,bachelor,Hyderabad,1,product manager,company_43,Retail,2019-01-18,2022-11-28,135859,181146,"[""marketing"", ""excel"", ""project management"", ""sql"", ""react"", ""design""]",47,0
user_0061,22,bachelor,Hyderabad,2,senior product manager,company_57,Healthcare,2020-01-29,2021-12-19,147691,196922,"[""communication"", ""project management"", ""aws"", ""python"", ""teamwork"", ""design""]",23,1
user_0061,22,bachelor,Hyderabad,3,data scientist,company_52,Finance,2021-02-19,2022-01-15,158471,211294,"[""testing"", ""aws"", ""sql"", ""python"", ""statistics"", ""machine learning"", ""data visualization"", ""tableau""]",11,0
user_0062,48,master,Remote,0,junior engineer,company_48,Manufacturing,2015-05-06,2016-01-31,46713,62284,"[""git"", ""testing"", ""python"", ""nlp"", ""data visualization""]",9,1
user_0062,48,master,Remote,1,engineer,company_74,Finance,2016-06-27,2019-06-12,63553,84738,"[""git"", ""linux"", ""sql"", ""python"", ""machine learning"", ""docker""]",36,0
user_0063,26,bachelor,Hyderabad,0,intern,company_59,Healthcare,2017-12-22,2019-02-15,23253,31004,"[""communication"", ""marketing"", ""excel"", ""react"", ""python"", ""kubernetes"", ""seo""]",14,0
user_0063,26,bachelor,Hyderabad,1,junior engineer,company_62,IT,2018-11-22,2022-02-04,40055,53407,"[""communication"", ""git"", ""testing"", ""python"", ""data visualization""]",39,1
user_0064,47,bachelor,Delhi,0,junior engineer,company_38,Healthcare,2016-01-09,2017-09-30,35037,46716,"[""git"", ""testing"", ""probability"", ""c++"", ""python""]",21,1
user_0064,47,bachelor,Delhi,1,engineer,company_65,Healthcare,2017-02-05,2017-10-03,56296,75062,"[""testing"", ""linux"", ""docker"", ""kubernetes""]",8,0
user_0064,47,bachelor,Delhi,2,lead engineer,company_46,Finance,2017-12-10,2018-12-05,81641,108855,"[""communication"", ""design"", ""python"", ""nlp""]",12,1
user_0064,47,bachelor,Delhi,3,associate,company_75,EdTech,2019-02-24,2021-05-14,93680,124906,"[""excel"", ""communication""]",27,0
user_0065,26,bachelor,Remote,0,engineer,company_23,Healthcare,2016-10-25,2017-07-22,49923,66564,"[""git"", ""testing"", ""linux"", ""probability"", ""c++"", ""python"", ""docker""]",9,0
user_0065,26,bachelor,Remote,1,senior engineer,company_55,Manufacturing,2017-10-08,2019-05-01,63685,84914,"[""design"", ""docker""]",19,1
user_0065,26,bachelor,Remote,2,analyst,company_45,Healthcare,2018-09-03,2019-05-01,109570,146094,"[""excel"", ""sql"", ""nlp"", ""data visualization"", ""tableau""]",8,0
user_0065,26,bachelor,Remote,3,senior analyst,company_18,Healthcare,2019-11-06,2023-05-19,119713,159618,"[""marketing"", ""excel"", ""sql"", ""powerbi"", ""data visualization""]",43,1
user_0065,26,bachelor,Remote,4,product manager,company_16,Healthcare,2020-09-26,2022-01-19,134648,179530,"[""project management"", ""marketing""]",16,0
user_0066,40,bachelor,Pune,0,engineer,company_2,Healthcare,2015-07-02,2016-06-26,47990,63987,"[""git"", ""testing"", ""linux"", ""probability"", ""python"", ""docker"", ""data visualization"", ""tableau""]",12,1
user_0066,40,bachelor,Pune,1,senior engineer,company_37,IT,2016-06-13,2018-05-04,70129,93506,"[""python"", ""kubernetes""]",23,0
user_0067,39,bachelor,Mumbai,0,associate,company_15,EdTech,2019-02-01,2021-01-21,90564,120752,"[""excel"", ""communication"", ""python"", ""data visualization""]",24,1
user_0067,39,bachelor,Mumbai,1,analyst,company_7,IT,2019-12-22,2023-02-04,102806,137074,"[""java"", ""sql"", ""data visualization"", ""tableau""]",38,0
user_0067,39,bachelor,Mumbai,2,senior product manager,company_22,Healthcare,2021-01-25,2023-03-16,148481,197974,"[""communication"", ""python""]",26,1
user_0068,48,master,Mumbai,0,junior engineer,company_8,Finance,2015-10-12,2018-04-29,48131,64174,"[""git"", ""testing"", ""python"", ""teamwork"", ""powerbi"", ""tableau""]",31,0
user_0068,48,master,Mumbai,1,engineer,company_63,IT,2016-11-04,2019-10-20,63288,84385,"[""testing"", ""linux"", ""c++"", ""python"", ""sales"", ""docker""]",36,1
user_0068,48,master,Mumbai,2,senior engineer,company_62,Healthcare,2017-08-29,2019-06-20,73033,97377,"[""powerbi"", ""testing"", ""nodejs"", ""python"", ""kubernetes"", ""nlp"", ""design"", ""docker"", ""data visualization""]",22,1
user_0068,48,master,Mumbai,3,lead engineer,company_7,EdTech,2018-12-04,2022-04-17,82704,110272,"[""communication"", ""project management"", ""cloud"", ""python"", ""nlp"", ""design"", ""docker""]",41,0
user_0069,32,bachelor,Chennai,0,analyst,company_3,IT,2017-10-08,2021-03-21,108306,144409,"[""data visualization"", ""tableau""]",42,1
user_0069,32,bachelor,Chennai,1,senior analyst,company_7,Finance,2018-09-07,2022-01-19,115201,153602,"[""excel"", ""sql"", ""prompting"", ""kubernetes"", ""powerbi"", ""data visualization""]",41,1
user_0070,44,bachelor,Hyderabad,0,analyst,company_64,Finance,2015-09-03,2019-08-13,104969,139959,"[""marketing"", ""excel"", ""sql"", ""machine learning"", ""data visualization"", ""tableau""]",48,1
user_0070,44,bachelor,Hyderabad,1,senior analyst,company_76,IT,2016-11-07,2018-05-01,117964,157286,"[""linux"", ""nodejs"", ""excel"", ""sql"", ""powerbi"", ""data visualization""]",18,1
user_0070,44,bachelor,Hyderabad,2,product manager,company_50,Retail,2017-11-04,2020-12-18,130684,174246,"[""communication"", ""powerbi"", ""project management"", ""excel"", ""marketing"", ""prompting"", ""teamwork"", ""design""]",38,1
user_0070,44,bachelor,Hyderabad,3,senior product manager,company_66,Healthcare,2018-10-09,2021-05-26,151179,201572,"[""communication"", ""nodejs"", ""project management"", ""python"", ""statistics"", ""teamwork"", ""design""]",32,1
user_0071,40,bachelor,Chennai,0,associate,company_75,EdTech,2018-10-25,2022-09-04,90821,121095,"[""excel"", ""communication""]",47,1
user_0071,40,bachelor,Chennai,1,analyst,company_35,Finance,2019-11-14,2022-07-31,101888,135850,"[""excel"", ""tableau""]",33,1
user_0071,40,bachelor,Chennai,2,associate,company_50,Finance,2021-01-23,2021-10-20,92551,123402,"[""communication"", ""excel"", ""design"", ""probability"", ""powerbi""]",9,1
user_0071,40,bachelor,Chennai,3,lead engineer,company_33,Finance,2022-02-03,2024-07-22,80414,107218,"[""communication"", ""design""]",30,1
user_0072,44,bachelor,Delhi,0,junior engineer,company_72,Healthcare,2016-10-21,2018-03-15,35298,47064,"[""git"", ""testing""]",17,0
user_0072,44,bachelor,Delhi,1,engineer,company_77,IT,2017-12-11,2019-10-02,47782,63710,"[""git"", ""linux""]",22,1
user_0072,44,bachelor,Delhi,2,senior engineer,company_54,EdTech,2018-11-06,2022-03-20,66479,88639,"[""machine learning"", ""python"", ""design"", ""testing""]",41,1
user_0073,27,master,Delhi,0,associate,company_58,Finance,2017-02-14,2018-09-07,103221,137629,"[""communication"", ""excel""]",19,0
user_0073,27,master,Delhi,1,product manager,company_66,IT,2018-02-25,2019-03-22,141589,188786,"[""communication"", ""deep learning"", ""marketing"", ""excel"", ""project management"", ""probability"", ""design"", ""docker""]",13,0
user_0073,27,master,Delhi,2,senior product manager,company_56,Retail,2019-04-16,2022-07-29,157262,209683,"[""communication"", ""design"", ""python""]",40,0
user_0073,27,master,Delhi,3,product manager,company_41,IT,2020-01-11,2022-11-26,140790,187720,"[""communication"", ""java"", ""nodejs"", ""marketing"", ""excel"", ""project management"", ""probability"", ""react"", ""design""]",35,1
user_0074,20,bachelor,Pune,0,engineer,company_4,Manufacturing,2015-07-02,2016-04-27,52974,70632,"[""git"", ""linux"", ""react"", ""python"", ""prompting"", ""docker""]",10,0
user_0074,20,bachelor,Pune,1,senior engineer,company_77,Manufacturing,2016-04-20,2018-11-06,69246,92329,"[""testing"", ""project management"", ""python"", ""kubernetes"", ""design""]",31,0
user_0075,43,master,Delhi,0,junior engineer,company_73,IT,2017-08-18,2021-06-28,48957,65276,"[""git"", ""testing"", ""python"", ""data visualization""]",47,1
user_0075,43,master,Delhi,1,intern,company_13,Healthcare,2018-06-01,2022-05-11,28892,38523,"[""communication"", ""excel"", ""probability"", ""python"", ""nlp"", ""data visualization""]",48,0
user_0075,43,master,Delhi,2,senior engineer,company_22,IT,2019-06-26,2022-04-11,73241,97654,"[""nodejs"", ""testing"", ""design"", ""kubernetes""]",34,1
user_0075,43,master,Delhi,3,lead engineer,company_63,EdTech,2020-05-22,2024-04-01,88330,117774,"[""communication"", ""linux"", ""project management"", ""aws"", ""python"", ""design""]",47,0
user_0076,39,highschool,Mumbai,0,intern,company_5,EdTech,2016-09-24,2020-07-05,14626,19502,"[""communication"", ""linux"", ""deep learning"", ""project management"", ""excel"", ""python"", ""sales""]",46,1
user_0076,39,highschool,Mumbai,1,junior engineer,company_47,EdTech,2017-08-31,2020-08-15,29191,38922,"[""git"", ""java"", ""testing"", ""excel"", ""react"", ""python""]",36,0
user_0076,39,highschool,Mumbai,2,engineer,company_63,Finance,2018-09-18,2020-01-11,48080,64107,"[""python"", ""testing"", ""linux"", ""nlp""]",16,0
user_0077,27,highschool,Chennai,0,associate,company_49,Healthcare,2017-12-14,2020-10-29,81684,108912,"[""communication"", ""project management"", ""excel"", ""react"", ""machine learning"", ""design""]",35,0
user_0077,27,highschool,Chennai,1,analyst,company_66,Retail,2018-10-06,2020-05-28,102114,136152,"[""excel"", ""sql"", ""nlp"", ""machine learning"", ""data visualization"", ""tableau""]",20,1
user_0077,27,highschool,Chennai,2,senior analyst,company_62,Manufacturing,2019-09-11,2021-01-03,113340,151120,"[""excel"", ""c++"", ""powerbi"", ""sql""]",16,0
user_0077,27,highschool,Chennai,3,product manager,company_8,Finance,2020-11-08,2023-06-26,121830,162440,"[""communication"", ""design"", ""teamwork"", ""marketing""]",32,1
user_0078,39,phd,Delhi,0,associate,company_34,Finance,2015-07-22,2018-05-07,111543,148724,"[""communication"", ""testing"", ""excel"", ""statistics"", ""data visualization""]",34,1
user_0078,39,phd,Delhi,1,senior analyst,company_69,EdTech,2016-07-23,2019-01-09,135283,180378,"[""marketing"", ""excel"", ""sql"", ""c++"", ""statistics"", ""powerbi"", ""data visualization""]",30,0
user_0079,41,bachelor,Pune,0,analyst,company_30,IT,2018-01-27,2020-06-15,102339,136453,"[""excel"", ""sql"", ""cloud"", ""c++"", ""teamwork"", ""data visualization"", ""tableau""]",29,1
user_0079,41,bachelor,Pune,1,senior analyst,company_1,Manufacturing,2019-02-12,2021-09-29,119000,158667,"[""sql"", ""data visualization""]",32,0
user_0080,33,bachelor,Chennai,0,engineer,company_33,Healthcare,2016-07-06,2019-10-19,53945,71926,"[""git"", ""testing"", ""linux"", ""c++"", ""python"", ""kubernetes"", ""design"", ""docker""]",40,1
user_0080,33,bachelor,Chennai,1,engineer,company_44,EdTech,2017-09-05,2018-10-30,49455,65941,"[""git"", ""linux"", ""python"", ""react""]",14,0
user_0080,33,bachelor,Chennai,2,senior engineer,company_50,Manufacturing,2018-08-23,2019-02-19,62542,83390,"[""testing"", ""excel"", ""sql"", ""python"", ""kubernetes"", ""statistics"", ""design"", ""docker""]",6,1
user_0080,33,bachelor,Chennai,3,lead engineer,company_47,Finance,2019-06-10,2020-11-01,81989,109318,"[""communication"", ""project management"", ""sql"", ""python"", ""statistics"", ""machine learning"", ""design"", ""data visualization""]",17,0
user_0080,33,bachelor,Chennai,4,analyst,company_71,Healthcare,2020-07-07,2023-01-23,106906,142542,"[""excel"", ""tableau""]",31,1
user_0081,46,bachelor,Pune,0,analyst,company_15,EdTech,2017-06-19,2017-12-16,105549,140732,"[""sql"", ""data visualization""]",6,1
user_0081,46,bachelor,Pune,1,senior product manager,company_49,Retail,2018-07-04,2021-04-19,147760,197013,"[""communication"", ""project management"", ""excel"", ""cloud"", ""python"", ""design""]",34,0
user_0081,46,bachelor,Pune,2,product manager,company_44,IT,2019-07-18,2021-09-05,134781,179708,"[""communication"", ""powerbi"", ""marketing"", ""project management"", ""design"", ""data visualization""]",26,0
user_0082,31,bachelor,Pune,0,junior engineer,company_80,Healthcare,2019-06-04,2020-11-25,41557,55410,"[""git"", ""testing"", ""python"", ""prompting""]",18,0
user_0082,31,bachelor,Pune,1,intern,company_80,Healthcare,2020-07-03,2021-05-29,27963,37285,"[""excel"", ""python""]",11,1
user_0082,31,bachelor,Pune,2,senior engineer,company_5,EdTech,2021-05-09,2022-10-01,68736,91648,"[""design"", ""python"", ""docker""]",17,1
user_0082,31,bachelor,Pune,3,lead engineer,company_27,Manufacturing,2022-06-03,2023-10-26,81441,108588,"[""communication"", ""design""]",17,0
user_0083,39,master,Chennai,0,junior engineer,company_58,Finance,2016-09-03,2020-05-15,46458,61945,"[""git"", ""testing"", ""cloud"", ""react"", ""python"", ""seo""]",45,0
user_0083,39,master,Chennai,1,senior engineer,company_54,Manufacturing,2017-10-17,2018-10-12,72379,96506,"[""git"", ""testing"", ""python"", ""kubernetes"", ""machine learning"", ""design"", ""docker""]",12,0
user_0083,39,master,Chennai,2,analyst,company_61,Retail,2018-10-13,2021-10-27,113323,151098,"[""deep learning"", ""excel"", ""sql"", ""cloud"", ""prompting"", ""data visualization"", ""tableau""]",37,0
user_0083,39,master,Chennai,3,senior analyst,company_78,Finance,2019-08-16,2021-06-06,127722,170296,"[""data visualization"", ""excel"", ""sql"", ""powerbi"", ""seo""]",22,0
user_0084,31,bachelor,Pune,0,analyst,company_44,Finance,2020-01-06,2022-06-24,105924,141232,"[""excel"", ""sql"", ""machine learning"", ""data visualization"", ""tableau""]",30,1
user_0084,31,bachelor,Pune,1,senior analyst,company_17,Retail,2021-02-01,2022-12-23,124126,165501,"[""data visualization"", ""excel"", ""sql"", ""python"", ""powerbi"", ""seo""]",23,0
user_0084,31,bachelor,Pune,2,product manager,company_20,IT,2022-03-25,2023-02-18,131805,175740,"[""communication"", ""project management"", ""excel"", ""marketing"", ""cloud"", ""statistics"", ""design""]",11,1
user_0084,31,bachelor,Pune,3,senior product manager,company_46,Healthcare,2023-01-26,2025-01-15,148734,198312,"[""communication"", ""design""]",24,1
user_0084,31,bachelor,Pune,4,data scientist,company_30,IT,2024-04-15,2027-07-29,159716,212955,"[""sql"", ""c++"", ""python"", ""sales"", ""statistics"", ""kubernetes"", ""machine learning"", ""design"", ""data visualization""]",40,1
user_0085,33,bachelor,Mumbai,0,intern,company_38,EdTech,2018-03-21,2019-05-15,25770,34360,"[""communication"", ""git"", ""nodejs"", ""linux"", ""excel"", ""python""]",14,0
user_0085,33,bachelor,Mumbai,1,junior engineer,company_34,IT,2019-01-23,2020-07-16,40270,53694,"[""git"", ""testing"", ""python"", ""nlp""]",18,1
user_0086,44,master,Pune,0,associate,company_59,EdTech,2018-11-24,2022-03-08,99363,132484,"[""excel"", ""probability"", ""communication""]",40,1
user_0086,44,master,Pune,1,analyst,company_37,Healthcare,2019-11-08,2022-11-22,111668,148891,"[""excel"", ""sql""]",37,0
user_0086,44,master,Pune,2,senior analyst,company_43,IT,2020-08-21,2022-04-13,123729,164972,"[""git"", ""excel"", ""sql"", ""powerbi"", ""data visualization"", ""tableau""]",20,0
user_0086,44,master,Pune,3,product manager,company_57,Finance,2021-11-27,2024-06-14,136952,182602,"[""communication"", ""linux"", ""marketing"", ""excel"", ""react"", ""design""]",31,0
user_0087,43,master,Pune,0,analyst,company_28,IT,2017-06-02,2019-06-22,113663,151551,"[""deep learning"", ""marketing"", ""excel"", ""sql"", ""kubernetes"", ""data visualization"", ""tableau""]",25,0
user_0087,43,master,Pune,1,analyst,company_61,Retail,2018-03-08,2019-07-01,112970,150627,"[""excel"", ""data visualization""]",16,0
user_0087,43,master,Pune,2,senior analyst,company_20,Retail,2019-03-18,2020-12-07,124724,166299,"[""excel"", ""sql""]",21,0
user_0088,27,bachelor,Pune,0,analyst,company_57,EdTech,2019-03-06,2019-10-02,107270,143026,"[""data visualization"", ""tableau""]",7,1
user_0088,27,bachelor,Pune,1,senior analyst,company_38,Healthcare,2020-04-12,2021-10-04,123555,164740,"[""java"", ""testing"", ""excel"", ""sql"", ""teamwork"", ""powerbi"", ""data visualization""]",18,1
user_0088,27,bachelor,Pune,2,product manager,company_71,Finance,2021-05-19,2025-02-27,136160,181546,"[""communication"", ""testing"", ""deep learning"", ""marketing"", ""excel"", ""project management"", ""c++"", ""design"", ""data visualization""]",46,1
user_0088,27,bachelor,Pune,3,senior product manager,company_63,Finance,2022-05-02,2024-06-20,143828,191770,"[""communication"", ""design"", ""project management""]",26,0
user_0089,40,master,Delhi,0,data scientist,company_63,IT,2018-09-28,2022-04-10,166673,222231,"[""python"", ""sql""]",43,1
user_0089,40,master,Delhi,1,devops engineer,company_13,Retail,2019-08-16,2022-12-28,196032,261376,"[""communication"", ""git"", ""testing"", ""linux"", ""deep learning"", ""excel"", ""aws"", ""kubernetes"", ""docker""]",41,0
user_0089,40,master,Delhi,2,engineering manager,company_14,Finance,2020-07-24,2022-01-15,211158,281545,"[""java"", ""nodejs"", ""project management"", ""probability"", ""nlp"", ""machine learning"", ""data visualization"", ""tableau""]",18,0
user_0089,40,master,Delhi,3,cto,company_42,EdTech,2021-09-02,2023-11-21,219231,292309,"[""communication"", ""powerbi"", ""prompting"", ""python"", ""design""]",27,0
user_0089,40,master,Delhi,4,cto,company_18,Healthcare,2022-07-27,2025-01-12,225013,300018,"[""communication"", ""testing"", ""python"", ""statistics"", ""design""]",30,0
user_0090,27,bachelor,Mumbai,0,associate,company_75,Finance,2018-04-13,2021-08-25,96614,128818,"[""communication"", ""excel"", ""cloud"", ""kubernetes"", ""teamwork""]",41,0
user_0090,27,bachelor,Mumbai,1,analyst,company_23,Manufacturing,2019-03-17,2020-02-10,110111,146815,"[""sql"", ""data visualization""]",11,0
user_0091,29,highschool,Remote,0,intern,company_49,IT,2019-05-24,2021-08-11,18630,24840,"[""communication"", ""python""]",27,1
user_0091,29,highschool,Remote,1,junior engineer,company_77,EdTech,2020-06-25,2023-10-08,35329,47106,"[""git"", ""testing"", ""python"", ""linux""]",40,0
user_0091,29,highschool,Remote,2,engineer,company_34,IT,2021-06-22,2024-01-08,42682,56910,"[""testing"", ""docker""]",31,1
user_0091,29,highschool,Remote,3,senior engineer,company_74,IT,2022-08-23,2023-10-17,55988,74650,"[""testing"", ""linux"", ""nodejs"", ""python"", ""kubernetes"", ""design"", ""docker"", ""data visualization""]",14,0
